UTC_Time,YEAR,DOY,Hour,Scalar_B_nT,SW_Proton_Density_N_cm3,Kp_index,Dst_index_nT,Datetime,UTC,PCN,heat_flux
2024-10-27 22:00:00,2024,301,22,6.5,7.2,27,-11,2024-10-27 22:00:00,,,
2024-10-27 23:00:00,2024,301,23,6.3,6.6,27,-8,2024-10-27 23:00:00,,,
2024-10-28 00:00:00,2024,302,0,6.5,6.3,27,-4,2024-10-28 00:00:00,,,
2024-10-28 01:00:00,2024,302,1,6.6,5.9,27,-6,2024-10-28 01:00:00,,,
2024-10-28 02:00:00,2024,302,2,6.6,6.1,27,-4,2024-10-28 02:00:00,,,
2024-10-28 03:00:00,2024,302,3,6.6,6.2,47,-5,2024-10-28 03:00:00,,,
2024-10-28 04:00:00,2024,302,4,6.5,6.7,47,-4,2024-10-28 04:00:00,,,
2024-10-28 05:00:00,2024,302,5,15.4,18.4,47,27,2024-10-28 05:00:00,,,
2024-10-28 06:00:00,2024,302,6,14.6,17.5,40,27,2024-10-28 06:00:00,,,
2024-10-28 07:00:00,2024,302,7,14.1,13.5,40,9,2024-10-28 07:00:00,,,
2024-10-28 08:00:00,2024,302,8,12.8,12.2,40,3,2024-10-28 08:00:00,,,
2024-10-28 09:00:00,2024,302,9,12.4,10.5,23,6,2024-10-28 09:00:00,,,
2024-10-28 10:00:00,2024,302,10,12.9,10.1,23,0,2024-10-28 10:00:00,,,
2024-10-28 11:00:00,2024,302,11,12.3,9.3,23,0,2024-10-28 11:00:00,,,
2024-10-28 12:00:00,2024,302,12,10.5,8.1,27,8,2024-10-28 12:00:00,,,
2024-10-28 13:00:00,2024,302,13,8.8,8.0,27,11,2024-10-28 13:00:00,,,
2024-10-28 14:00:00,2024,302,14,8.6,7.2,27,6,2024-10-28 14:00:00,,,
2024-10-28 15:00:00,2024,302,15,8.2,6.2,23,4,2024-10-28 15:00:00,,,
2024-10-28 16:00:00,2024,302,16,7.4,5.8,23,6,2024-10-28 16:00:00,,,
2024-10-28 17:00:00,2024,302,17,8.3,5.6,23,3,2024-10-28 17:00:00,,,
2024-10-28 18:00:00,2024,302,18,8.5,5.1,20,-4,2024-10-28 18:00:00,,,
2024-10-28 19:00:00,2024,302,19,8.0,4.8,20,-4,2024-10-28 19:00:00,,,
2024-10-28 20:00:00,2024,302,20,8.0,4.2,20,-1,2024-10-28 20:00:00,,,
2024-10-28 21:00:00,2024,302,21,8.1,4.1,23,-1,2024-10-28 21:00:00,,,
2024-10-28 22:00:00,2024,302,22,7.8,4.1,23,2,2024-10-28 22:00:00,,,
2024-10-28 23:00:00,2024,302,23,7.8,3.6,23,3,2024-10-28 23:00:00,,,
2024-10-29 00:00:00,2024,303,0,7.5,3.7,30,4,2024-10-29 00:00:00,,,
2024-10-29 01:00:00,2024,303,1,7.7,3.5,30,3,2024-10-29 01:00:00,,,
2024-10-29 02:00:00,2024,303,2,7.6,3.5,30,1,2024-10-29 02:00:00,,,
2024-10-29 03:00:00,2024,303,3,7.6,3.6,17,3,2024-10-29 03:00:00,,,
2024-10-29 04:00:00,2024,303,4,7.3,3.2,17,4,2024-10-29 04:00:00,,,
2024-10-29 05:00:00,2024,303,5,6.9,3.2,17,2,2024-10-29 05:00:00,,,
2024-10-29 06:00:00,2024,303,6,6.7,3.0,23,3,2024-10-29 06:00:00,,,
2024-10-29 07:00:00,2024,303,7,6.4,3.0,23,1,2024-10-29 07:00:00,,,
2024-10-29 08:00:00,2024,303,8,6.2,3.0,23,0,2024-10-29 08:00:00,,,
2024-10-29 09:00:00,2024,303,9,6.4,2.8,17,3,2024-10-29 09:00:00,,,
2024-10-29 10:00:00,2024,303,10,6.5,2.6,17,-2,2024-10-29 10:00:00,,,
2024-10-29 11:00:00,2024,303,11,6.6,2.7,17,-2,2024-10-29 11:00:00,,,
2024-10-29 12:00:00,2024,303,12,6.8,2.4,20,3,2024-10-29 12:00:00,,,
2024-10-29 13:00:00,2024,303,13,6.8,2.2,20,7,2024-10-29 13:00:00,,,
2024-10-29 14:00:00,2024,303,14,6.9,2.0,20,5,2024-10-29 14:00:00,,,
2024-10-29 15:00:00,2024,303,15,6.7,2.1,27,4,2024-10-29 15:00:00,,,
2024-10-29 16:00:00,2024,303,16,6.7,2.3,27,8,2024-10-29 16:00:00,,,
2024-10-29 17:00:00,2024,303,17,6.6,2.3,27,1,2024-10-29 17:00:00,,,
2024-10-29 18:00:00,2024,303,18,6.6,2.5,40,0,2024-10-29 18:00:00,,,
2024-10-29 19:00:00,2024,303,19,6.7,2.8,40,-3,2024-10-29 19:00:00,,,
2024-10-29 20:00:00,2024,303,20,6.5,2.8,40,-12,2024-10-29 20:00:00,,,
2024-10-29 21:00:00,2024,303,21,6.7,2.5,23,-15,2024-10-29 21:00:00,,,
2024-10-29 22:00:00,2024,303,22,6.7,2.6,23,-8,2024-10-29 22:00:00,,,
2024-10-29 23:00:00,2024,303,23,6.1,2.8,23,-5,2024-10-29 23:00:00,,,
2024-10-30 00:00:00,2024,304,0,6.0,2.5,37,-12,2024-10-30 00:00:00,,,
2024-10-30 01:00:00,2024,304,1,6.5,2.4,37,-22,2024-10-30 01:00:00,,,
2024-10-30 02:00:00,2024,304,2,7.7,2.3,37,-20,2024-10-30 02:00:00,,,
2024-10-30 03:00:00,2024,304,3,7.1,2.1,30,-15,2024-10-30 03:00:00,,,
2024-10-30 04:00:00,2024,304,4,7.4,2.1,30,-19,2024-10-30 04:00:00,,,
2024-10-30 05:00:00,2024,304,5,7.1,2.4,30,-24,2024-10-30 05:00:00,,,
2024-10-30 06:00:00,2024,304,6,7.7,2.2,33,-20,2024-10-30 06:00:00,,,
2024-10-30 07:00:00,2024,304,7,7.9,2.2,33,-18,2024-10-30 07:00:00,,,
2024-10-30 08:00:00,2024,304,8,7.8,2.3,33,-16,2024-10-30 08:00:00,,,
2024-10-30 09:00:00,2024,304,9,7.9,2.3,40,-29,2024-10-30 09:00:00,,,
2024-10-30 10:00:00,2024,304,10,7.7,2.2,40,-24,2024-10-30 10:00:00,,,
2024-10-30 11:00:00,2024,304,11,7.5,2.1,40,-15,2024-10-30 11:00:00,,,
2024-10-30 12:00:00,2024,304,12,7.4,2.3,30,-19,2024-10-30 12:00:00,,,
2024-10-30 13:00:00,2024,304,13,7.5,2.1,30,-15,2024-10-30 13:00:00,,,
2024-10-30 14:00:00,2024,304,14,7.6,2.0,30,-17,2024-10-30 14:00:00,,,
2024-10-30 15:00:00,2024,304,15,7.4,2.0,23,-14,2024-10-30 15:00:00,,,
2024-10-30 16:00:00,2024,304,16,7.5,1.9,23,-14,2024-10-30 16:00:00,,,
2024-10-30 17:00:00,2024,304,17,7.5,1.8,23,-14,2024-10-30 17:00:00,,,
2024-10-30 18:00:00,2024,304,18,7.6,1.6,17,-13,2024-10-30 18:00:00,,,
2024-10-30 19:00:00,2024,304,19,7.6,1.7,17,-8,2024-10-30 19:00:00,,,
2024-10-30 20:00:00,2024,304,20,7.8,1.5,17,-4,2024-10-30 20:00:00,,,
2024-10-30 21:00:00,2024,304,21,7.7,1.7,13,1,2024-10-30 21:00:00,,,
2024-10-30 22:00:00,2024,304,22,7.6,1.6,13,8,2024-10-30 22:00:00,,,
2024-10-30 23:00:00,2024,304,23,7.5,1.7,13,9,2024-10-30 23:00:00,,,
